####### File dei Quiz, ultima modifica 30/01/23 Marco Bellini########
GA-001	Il Decreto Legislativo 27 gennaio 2010, n. 35, recante attuazione della direttiva 2008/68/CE, disciplina
GC-026	Cosa è il pH?
	1	È un valore che determina se un recipiente è permeabile all'idrogeno	F
	2	È un valore che determina se una merce ha caratteristiche acide o basiche	V
	3	È un valore che determina se una merce ha un'alta o bassa volatilità	F

GC-027	A cosa serve la prova del penetrometro, così come definita nel RID/ADR/ADN?
	1	A determinare la durezza di una lastra di metallo	F
	2	A determinare la resistenza alla perforazione di un cartone ondulato	F
	3	A determinare se una materia viscosa deve essere considerata un liquido o un solido	V

GC-028	Cosa significa il metodo di prova "O.1"?
	1	È un metodo di prova per la classificazione dei gas comburenti per i gas non nominativamente menzionati	F
	2	È uno dei metodi di prova per la classificazione delle materie comburenti liquide non nominativamente menzionate	F
	3	È uno dei metodi di prova per la classificazione delle materie comburenti solide non nominativamente menzionati	V

GC-029	Un acciaio è resistente alla corrosione se:
	1	ha una diminuzione progressiva massima di 0,1 mm per anno quando utilizzato per un mezzo per il trasporto alla rinfusa	V
	2	la sua velocità di corrosione è inferiore a 6,25 mm per anno ad una determinata temperatura di prova	V
	3	la sua velocità di corrosione è superiore a 6,25 mm per anno ad una determinata temperatura di prova	F

GC-030	Le sostanze organometalliche, in accordo al Manuale delle prove e dei criteri dell'ONU (Parte III, Sez. 33), possono appartenere alla:
	1	classe 4.1	F
	2	classe 4.2	V
	3	classe 4.3	V

GC-031	Quali possono essere i metalli alcalini di un Amalgama di metalli alcalini, liquido?
	1	Ad esempio il calcio	F
	2	Ad esempio il magnesio	F
	3	Ad esempio lo stronzio	F

GC-032	Cosa è il GNL?
	1	Un gas compresso	F
	2	Un gas liquefatto a temperatura ambiente	F
	3	Un gas liquefatto refrigerato	V

GC-033	Il "Parathion" è un composto organo fosforato usato esclusivamente come principio attivo nei pesticidi, perciò:
	1	deve essere spedito come "Composto organo fosforato, solido tossico n.a.s."	F
	2	ha una DL50 per ingestione inferiore a 1 mg/kg ed è assegnato al II gruppo di imballaggio	F
	3	se in soluzione in un liquido infiammabile avente punto di infiammabilità uguale a 23°C è una materia della classe 3	F

GC-034	Una miscela contenente materie corrosive, gruppo di imballaggio I
	1	È classificata corrosiva (Classe 8) anche per concentrazioni ≥ 1% e <5%	V
	2	È classificata corrosiva (Classe 8) solo per concentrazioni ≥ 5%	F
	3	Può essere assegnata o esclusa dalla Classe 8 sulla base di dati derivanti dall'esperienza umana o sugli animali	V

GC-035	Le materie che polimerizzano:
	1	appartengono sempre alla Classe 4.1	F
	2	sono materie che, senza stabilizzazione, sono suscettibili di subire una forte reazione esotermica	V
	3	sono soggette, per determinarne la temperatura di polimerizzazione autoaccelerata (TPAA), alle stesse procedure di prova utilizzate per il calcolo della temperatura di decomposizione autoaccelerata (TDAA) delle materie autoreattive conformemente alla Sezione 28, Parte II del Manuale delle Prove e dei Criteri dell'ONU	V

GC-036	Un solido trasportato a temperatura di 250°C:
	1	è materia pericolosa di classe 4.1	F
	2	è materia pericolosa di classe 9	V
	3	non è materia pericolosa	F

GC-037	I difenili e terfenili policlorurati (PCB o PCT) sono materie pericolose che possono liberare diossine e sono sottoposti alle disposizioni della:
	1	classe 4.2	F
	2	classe 8	F
	3	classe 9	V

GC-038	Gli organismi e microrganismi geneticamente modificati possono appartenere alla:
	1	classe 6.1	V
	2	classe 6.2	V
	3	classe 9	V

GC-039	Sono materie pericolose per l'ambiente di Classe 9 quelle che con riferimento al Regolamento (CE) n.1272/2008:
	1	sono di Categoria acuta 1	V
	2	sono di Categoria cronica 2	V
	3	sono di Categoria cronica 3	F

GC-040	Quali sono gli imballaggi dismessi, vuoti non ripuliti?
	1	Quelli che sono trasportati per il recupero dei materiali dell'imballaggio	V
	2	Quelli che sono trasportati per il ricondizionamento	F
	3	Quelli che sono trasportati per la ricostruzione	F

GC-041	Gli imballaggi dismessi, vuoti non ripuliti, possono contenere residui:
	1	di amianto	F
	2	di materie autoreattive	F
	3	di materie comburenti	V

GC-042	Gli imballaggi dismessi, vuoti non ripuliti, possono contenere residui:
	1	di materie del gruppo di imballaggio I	F
	2	di materie di qualsiasi classe	F
	3	di materie per le quali "0" figura nella colonna (7a) della tabella A del capitolo 3.2	F

GC-043	Gli imballaggi dismessi, vuoti non ripuliti:
	1	possono contenere residui della classe 4.1, ivi comprese le materie autoreattive	F
	2	possono contenere residui della classe 4.2	F
	3	sono materie della classe 9	V

GC-044	Le materie liquide trasportate a caldo ad una temperatura uguale o superiore a 100°C ed inferiore al loro punto di infiammabilità:
	1	non sono sottoposte alle disposizioni applicabili della Classe 9 nel caso dell'asfalto fuso	V
	2	non sono sottoposte alle prescrizioni dell'ADR/RID/ADN nel caso di materie destinate alla marcatura stradale a condizione che non soddisfino criteri di Classi diverse dalla Classe 9, la temperatura della superficie esterna della caldaia non superi 70°C e la capacità massima della caldaia sia limitata a 5000 litri	F
	3	sono materie di Classe 9 se non soddisfano i criteri di altre Classi	V

GC-045	I Moduli per air bag:
	1	possono essere sottoposti alle disposizioni della classe 1	V
	2	possono essere sottoposti alle disposizioni della classe 9	V
	3	sono una denominazione ufficiale di trasporto	F

GC-046	Il cloruro di zinco tetraidrato può essere trasportato
	1	alle condizioni del N° ONU 1760	F
	2	alle condizioni del N° ONU 1840	F
	3	alle condizioni del N° ONU 2331	V

GC-047	L'esafluoruro di uranio, materia radioattiva, colli esenti (meno di 0,1 kg per collo fissile esente):
	1	è materia pericolosa di classe 6.1 con pericolo sussidiario corrosività	V
	2	è materia pericolosa di classe 7	F
	3	è materia pericolosa di classe 8	F

GC-048	Sono materie tossiche di tossicità acuta di Classe 6.1 quelle che con riferimento al Regolamento (CE) n.1272/2008 (CLP):
	1	sono di Categoria 1 o 2	V
	2	sono di Categoria 3	V
	3	sono di Categoria 4	F

GC-049	Un prodotto chimico sotto pressione, infiammabile, corrosivo, n.a.s.
	1	È una merce pericolosa ad alto pericolo se  trasportato in cisterne mobili in quantità maggiore o uguale a 3000 litri	V
	2	È una merce pericolosa ad alto pericolo se trasportato in colli	F
	3	Può essere trasportato in cisterne RID/ADR in quantità maggiore o uguale a 3000 litri	F

GC-050	La classificazione dei rifiuti di composizione non esattamente conosciuta, ai fini dell'assegnazione del Numero ONU e del gruppo di imballaggio può essere effettuata:
	1	sulla base della classificazione del componente a pericolosità più elevata	V
	2	sulla base di conoscenze dello speditore e di dati tecnici e di sicurezza disponibili	V
	3	sulla base di dati richiesti dalla legislazione in vigore in materia di sicurezza e ambiente	V

GC-051	I rifiuti che non rientrano nelle Classi da 1 a 9 del RID/ADR/ADN ma sono contemplati dalla Convenzione di Basilea sul controllo dei movimenti transfrontalieri di rifiuti:
	1	devono essere trasportati con i numeri UN 3077 se solidi o UN 3082 se liquidi	F
	2	non sono richiamati nella normativa RID/ADR/ADN	F
	3	possono essere trasportati con i numeri UN 3077 se solidi o UN 3082 se liquidi	V

GC-052	I liquidi infiammabili viscosi, pericolosi per l'ambiente, con punto di infiammabilità uguale o superiore a 23°C e uguale o inferiore a 60°C:
	1	non sono soggetti al RID/ADR/ADN purché non tossici e non corrosivi	F
	2	non sono soggetti alle altre disposizioni del RID/ADR/ADN se trasportati in imballaggi semplici o combinati con un contenuto netto per imballaggio semplice o interno inferiore o uguale a 5 litri	V
	3	sono materie pericolose di Classe 3	V

GC-053	Veicoli alimentati a gas infiammabile e a liquido infiammabile o a batteria, trasportati come carico:
	1	non sono soggetti alle altre disposizioni del RID/ADR se le valvole tra il motore ed il serbatoio sono chiuse durante il trasporto e il contatto elettrico è interrotto se non essenziale per l'operatività dell'equipaggiamento	V
	2	non sono soggetti alle disposizioni del RID/ADR ove trattasi di trasporti effettuati dalle Autorità competenti o sotto la loro responsabilità per interventi di emergenza	V
	3	sono oggetti di Classe 9	V

GC-054	Motori e macchinari alimentati a combustibile:
	1	non sono soggetti al RID/ADR purché privi di combustibile liquido o gassoso, anche se contenenti altre merci pericolose	F
	2	possono appartenere a Classi diverse a seconda del tipo di combustibile	V
	3	sono oggetti di Classe 9, identificati con il numero UN 3530, se il combustibile liquido è pericoloso per l'ambiente e non risponde ai criteri di classificazione di nessun'altra classe	V

GC-055	Un Motore a combustione interna:
	1	non è sottoposto al RID/ADR	F
	2	può essere esentato dal RID/ADR a determinate condizioni	V
	3	se il combustibile è un gas infiammabile della classe 2, deve essere spedito sotto la rubrica UN 3529	V

GC-056	Gli oggetti contenenti merci pericolose:
	1	Sono gli imballaggi interni contenenti una o più merci pericolose	F
	2	Possono contenere merci pericolose di tutte le classi	F
	3	Possono essere macchinari, apparati o altri dispositivi contenenti una o più merci pericolose (o residui di tali merci) che fanno parte integrante dell'oggetto, necessari al suo funzionamento e che non possono essere tolte per il trasporto	V

GC-057	Un oggetto/macchinario/apparato contenente 5 litri di liquido pericoloso per l'ambiente
	1	È una materia pericolosa di Classe 9 con il numero UN 3082	F
	2	È una materia pericolosa di Classe 9 con il numero UN 3545	F
	3	Non è soggetto al RID/ADR se confezionato in un robusto imballaggio, costruito con materiali adeguati e con una resistenza ed una progettazione adatti alla capacità dell'imballaggio e all'utilizzazione prevista e conforme alle prescrizioni applicabili del 4.1.1.1	V

GC-058	Un oggetto/macchinario/apparato contenente 6 litri di formiato di etile, 6 litri di fluoruro di sodio in soluzione e 6 litri di liquido pericoloso per l'ambiente
	1	È una materia pericolosa di Classe 3 con il numero UN 3540	V
	2	È una materia pericolosa di Classe 6.1 con il numero UN 3546	F
	3	Non è soggetto al RID/ADR se trasportato senza imballaggio esterno purché il macchinario o apparato sia costruito e progettato in modo che i recipienti contenenti le merci pericolose siano adeguatamente protetti.	F

GC-059	Macchinari/Apparati contenenti liquido infiammabile
	1	Possono essere materie di Classe 3 con il numero UN 3540	V
	2	Possono essere materie di Classe 9 con il numero UN 3363	V
	3	Possono, nel rispetto di certe condizioni, essere trasportati in esenzione	V

GC-060	Per calcolare la quantità massima ammessa ai sensi delle quantità limitate per unità di trasporto:
	1	per gli oggetti si deve utilizzare la massa lorda del collo	F
	2	per le materie liquide si deve utilizzare la capacità del recipiente	F
	3	per le materie solide si deve utilizzare la massa lorda del collo	F

GC-061	Il regime delle esenzioni delle quantità limitate per unità di trasporto è applicabile nel trasporto di:
	1	25 kg di cloro e 10 kg di ossido di etilene	V
	2	300 litri di materie tossiche liquide della classe 6.1, PG III e di 200 litri di materie liquide infiammabili della classe 3, PG III	F
	3	acido cloridrico (PG III) in due fusti da 350 litri ciascuno con un'unità di trasporto trasportante anche, con riferimento al regime delle merci imballate in quantità limitata, 30 imballaggi combinati (peso lordo ≤ 30 kg) contenenti ciascuno 5 recipienti interni aventi capacità di 5 litri ciascuno	V

GC-062	Una spedizione di Anilina, in un fusto metallico avente capacità di 250 litri e contenente 150 litri di anilina, e una cassa di legno contenente 100 kg di Cloridrato di anilina, può essere trasportata in regime di esenzione delle quantità limitate per unità di trasporto?
	1	No, perche le quantità trasportate sono superiori al limite consentito	F
	2	No, perché non si può eseguire la spedizione contemporanea delle due merci	F
	3	Sì, perche le quantità trasportate sono inferiori al limite consentito	V

GC-063	Nelle merci pericolose imballate in quantità limitate non si applicano alcune disposizioni del RID/ADR/ADN, tra le quali:
	1	conformità degli IBC a un prototipo che abbia soddisfatto, secondo il caso, le prove secondo le disposizioni della sezione 6.5.6	V
	2	criteri di classificazione delle merci pericolose	F
	3	formazione delle persone addette al trasporto di merci pericolose	F

GC-801	Le materie che polimerizzano sono soggette al controllo di temperatura durante il trasporto se la loro temperatura di polimerizzazione autoaccelerata (TPAA):
	1	è la temperatura più alta alla quale una materia può cominciare a polimerizzare nell'imballaggio, IBC o cisterna così come presentata per il trasporto	F
	2	non supera i 45°C nella cisterna nella quale la materia deve essere trasportata, nel caso di materie presentate al trasporto in cisterna	V
	3	non supera i 50°C nell'imballaggio o nell'IBC nel quale la materia deve essere trasportata, nel caso di materie presentate al trasporto in imballaggi o IBC	V

GD-001	Nel RID/ADR/ADN sono prescritti "marchi" e "etichette":
	1	applicando le etichette non è necessario applicare i marchi	F
	2	le etichette sono riportate nella Tabella A del capitolo 3.2, i marchi no	V
	3	non c'è differenza, sono sinonimi	F

GD-002	Come devono essere segnalati i colli contenenti merci pericolose?
	1	Anche con il numero di identificazione della materia, o della rubrica collettiva che la comprende, preceduto dalle lettere UN	V
	2	Anche con l'etichetta, o le etichette, di pericolo	V
	3	Anche con una targhetta con indicato, in chiare lettere e nella lingua del Paese di partenza, il nome chimico della materia in esso contenuta	F
